university_id,course_id,faculty,course_name,degree_type,course_url,curriculum_supported,typical_offer,min_requirements,min_points_home,intl_buffer_points,required_subjects,recommended_subjects,ps_expected_signals,estimated_annual_cost_international,notes
STA,STA_CS_MGMT_BSC_2026,Science,Computer Science and Management BSc,BSc,https://www.st-andrews.ac.uk/subjects/computer-science/computer-science-management-bsc/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (766 HL). Contextual: AAA / 36 (665 HL).,A-Levels: A*A*A; IB: 39 (766 HL). Contextual: AAA / 36 (665 HL).,39,1,A-level Maths A required; IB HL Maths AA grade 6 required.,Computer Science.,Bridging technical logic with organizational strategy; evidence of leadership; algorithmic thinking; commercial awareness; problem-solving under constraints.,30160,Add intl buffer +1; budget filter; very popular 'tech-business' hybrid.
STA,STA_GEOG_MA_2026,Arts,Geography MA,MA,https://www.st-andrews.ac.uk/subjects/geography/geography-ma/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (655 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (655 HL).,38,1,None required.,Geography.,Spatial awareness; interest in the Anthropocene and climate justice; ability to handle both human and physical data; fieldwork curiosity; analytical writing.,30160,Add intl buffer +1; budget filter; MA is for the Arts/Humanities stream of Geography.
STA,STA_FIN_ECON_MA_2026,Arts,Financial Economics MA,MA,https://www.st-andrews.ac.uk/subjects/economics/financial-economics-ma/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (655 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (655 HL).,38,1,A-level Maths A required; IB HL Maths (AA) grade 6 required.,Economics; Further Maths.,Interest in financial markets and asset pricing; quantitative rigor; awareness of risk and uncertainty; ability to link math to market behaviors.,30160,Add intl buffer +1; budget filter; more 'Finance' focused than standard Economics.
STA,STA_MAR_BIO_BSC_2026,Science,Marine Biology BSc,BSc,https://www.st-andrews.ac.uk/subjects/biology/marine-biology-bsc/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (655 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (655 HL).,38,1,A-level Biology and one other science A required.,Chemistry.,Passion for ocean ecosystems; fieldwork stamina; scientific curiosity; interest in conservation and biodiversity; evidence of data handling.,30160,Add intl buffer +1; St Andrews is a world-leader in Marine Science.
STA,STA_NEURO_BSC_2026,Science,Neuroscience BSc,BSc,https://www.st-andrews.ac.uk/subjects/neuroscience/neuroscience-bsc/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (655 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (655 HL).,38,1,A-level Biology and Chemistry A required; IB HL Bio/Chem grade 6 required.,Mathematics; Physics.,Fascination with the biological basis of mind; precision in scientific thought; interest in neuro-degenerative diseases; research-driven mindset.,30160,Add intl buffer +1; budget filter.
STA,STA_COM_LIT_MA_2026,Arts,Comparative Literature MA,MA,https://www.st-andrews.ac.uk/subjects/comparative-literature/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (655 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (655 HL).,38,1,None (Language study preferred).,English Literature; History; Languages.,Ability to link texts across cultures and languages; sensitive literary analysis; interest in translation theory; global literary curiosity.,30160,Add intl buffer +1; budget filter.
WAR,WAR_CS_BSC_2026,"Faculty of Science, Engineering and Medicine",Computer Science BSc,BSc,https://warwick.ac.uk/study/undergraduate/courses/computer-science-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (19 HL). Contextual: AAA / 36 (18 HL).,A-Levels: A*A*A; IB: 39 (19 HL). Contextual: AAA / 36 (18 HL).,39,1,A-level Maths A* required; IB HL Maths AA grade 7 required.,Further Maths; Computer Science.,Mathematical maturity and algorithmic thinking; evidence of independent coding projects (GitHub/personal sites); problem-solving under constraints; interest in theoretical foundations (not just IT support).,31620,Add intl buffer +1; budget filter; Maths A* is a non-negotiable gate; no TMUA required for CS.
WAR,WAR_CS_MENG_2026,"Faculty of Science, Engineering and Medicine",Computer Science MEng,MEng,https://warwick.ac.uk/study/undergraduate/courses/computer-science-meng,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (19 HL). Contextual: AAA / 36 (18 HL).,A-Levels: A*A*A; IB: 39 (19 HL). Contextual: AAA / 36 (18 HL).,39,1,A-level Maths A* required; IB HL Maths AA grade 7 required.,Further Maths; Computer Science.,Systems-level thinking; ambition for research or leadership in tech; evidence of complex multi-stage projects; mathematical fluency.,31620,Add intl buffer +1; budget filter; integrated master's entry.
WAR,WAR_DMAT_BSC_2026,"Faculty of Science, Engineering and Medicine",Discrete Mathematics BSc,BSc,https://warwick.ac.uk/study/undergraduate/courses/discrete-mathematics-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (19 HL). Contextual: AAA / 36 (18 HL).,A-Levels: A*A*A; IB: 39 (19 HL). Contextual: AAA / 36 (18 HL).,39,1,A-level Maths A* required; IB HL Maths AA grade 7 required.,Further Maths (A/A*).,Fascinating with logic and combinatorics; clear evidence of mathematical proof-writing; interest in the intersection of CS and pure math; participation in Olympiads/Maths Challenges.,31620,"Add intl buffer +1; budget filter; rigorous maths course; treat as ""CS for Mathematicians""."
WAR,WAR_MATH_BSC_2026,"Faculty of Science, Engineering and Medicine",Mathematics BSc,BSc,https://warwick.ac.uk/study/undergraduate/courses/mathematics-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A* or A*A*A+STEP; IB: 39 (19 HL). Contextual: A*AB / 36 (18 HL).,A-Levels: A*A*A*; IB: 39 (19 HL). Contextual: A*AB / 36 (18 HL).,39,1,A-level Maths A* and Further Maths A* required; IB HL Maths AA grade 7 required.,Physics.,"Pure mathematical curiosity; tenacity in solving unsolved problems; clarity in presenting proofs; evidence of mathematical ""playfulness"" (reading beyond curriculum); high STEP/TMUA performance.",31620,Add intl buffer +1; budget filter; STEP/TMUA/MAT scores can lower the A-level offer; A*A* in Maths/FM is standard gate.
WAR,WAR_MATH_MMATH_2026,"Faculty of Science, Engineering and Medicine",Mathematics MMath,MMath,https://warwick.ac.uk/study/undergraduate/courses/mathematics-mmath,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A* or A*A*A+STEP; IB: 39 (19 HL). Contextual: A*AB / 36 (18 HL).,A-Levels: A*A*A*; IB: 39 (19 HL). Contextual: A*AB / 36 (18 HL).,39,1,A-level Maths A* and Further Maths A* required; IB HL Maths AA grade 7 required.,Physics.,High-level abstract reasoning; intent for academic research; resilience in long-form problem solving; deep engagement with advanced topics (topology,31620,Add intl buffer +1; budget filter; Integrated Master's. | Add intl buffer +1; budget filter; Integrated Master's.
WAR,WAR_DATA_BSC_2026,"Faculty of Science, Engineering and Medicine",Data Science BSc,BSc,https://warwick.ac.uk/study/undergraduate/courses/data-science-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (19 HL). Contextual: AAA / 36 (18 HL).,A-Levels: A*A*A; IB: 39 (19 HL). Contextual: AAA / 36 (18 HL).,39,1,A-level Maths A* required; IB HL Maths AA grade 7 required.,Further Maths; Computer Science.,"Interest in the ethics of data; statistical intuition; coding ability used for analysis; curiosity about ""Big Data"" social impacts; evidence of data-driven projects.",31620,Add intl buffer +1; budget filter; run by Department of Statistics.
WAR,WAR_PHYS_BSC_2026,"Faculty of Science, Engineering and Medicine",Physics BSc,BSc,https://warwick.ac.uk/study/undergraduate/courses/physics-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 38 (18 HL). Contextual: AAB / 34 (16 HL).,A-Levels: A*AA; IB: 38 (18 HL). Contextual: AAB / 34 (16 HL).,38,1,A-level Maths and Physics A required; IB HL Maths/Physics grade 6 required.,Further Maths.,Strong experimental curiosity; ability to link math to physical phenomena; interest in quantum/astrophysics; evidence of physics-related hobbies (telescopy/simulations).,31620,Add intl buffer +1; budget filter; Maths A is a hard gate.
WAR,WAR_ENG_BENG_2026,"Faculty of Science, Engineering and Medicine",Engineering BEng,BEng,https://warwick.ac.uk/study/undergraduate/courses/engineering-beng,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 38 (18 HL). Contextual: AAB / 34 (16 HL).,A-Levels: A*AA; IB: 38 (18 HL). Contextual: AAB / 34 (16 HL).,38,1,A-level Maths and Physics A required; IB HL Maths/Physics grade 6 required.,Further Maths; Design Technology.,"Mechanical intuition; problem decomposition; evidence of ""maker"" mindset (robotics/CAD/repair); understanding of engineering constraints (cost/safety/sustainability).",31620,Add intl buffer +1; budget filter; Year 1 is general engineering before specialization.
WAR,WAR_MENG_ENG_2026,"Faculty of Science, Engineering and Medicine",Engineering MEng,MEng,https://warwick.ac.uk/study/undergraduate/courses/engineering-meng,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 38 (18 HL). Contextual: AAB / 34 (16 HL).,A-Levels: A*AA; IB: 38 (18 HL). Contextual: AAB / 34 (16 HL).,38,1,A-level Maths and Physics A required; IB HL Maths/Physics grade 6 required.,Further Maths.,Leadership potential in technical fields; complex system analysis; interest in professional accreditation pathways.,31620,Add intl buffer +1; budget filter.
WAR,WAR_BIOM_BSC_2026,"Faculty of Science, Engineering and Medicine",Biomedical Science BSc,BSc,https://warwick.ac.uk/study/undergraduate/courses/biomedical-science-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAB; IB: 34 (17 HL). Contextual: BBB / 30 (15 HL).,A-Levels: AAB; IB: 34 (17 HL). Contextual: BBB / 30 (15 HL).,34,1,A-level Biology A required; IB HL Bio grade 6 required.,Chemistry; Maths.,Scientific method fluency; interest in pathology and disease mechanisms; lab-work evidence/interest; critical analysis of scientific papers.,31620,Add intl buffer +1; budget filter.
WAR,WAR_PSY_BSC_2026,"Faculty of Science, Engineering and Medicine",Psychology BSc,BSc,https://warwick.ac.uk/study/undergraduate/courses/psychology-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 38 (18 HL). Contextual: AAB / 34 (16 HL).,A-Levels: A*AA; IB: 38 (18 HL). Contextual: AAB / 34 (16 HL).,38,1,None required.,Maths; Biology; Psychology.,Understanding of psychology as a science (data/stats/experiment); curiosity about cognitive mechanisms; ethical awareness; ability to synthesize biological and social perspectives.,31620,Add intl buffer +1; budget filter; Psychology at Warwick is very data/science-heavy.
WAR,WAR_CHEM_BSC_2026,"Faculty of Science, Engineering and Medicine",Chemistry BSc,BSc,https://warwick.ac.uk/study/undergraduate/courses/chemistry-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAB; IB: 34 (17 HL). Contextual: BBB / 30 (15 HL).,A-Levels: AAB; IB: 34 (17 HL). Contextual: BBB / 30 (15 HL).,34,1,A-level Chemistry and Maths A required; IB HL Chem/Maths grade 6 required.,Physics; Biology.,Molecular visualization skills; precision in data reporting; interest in sustainable chemistry/green tech; curiosity about atomic-level interactions.,31620,Add intl buffer +1; budget filter; Maths A is essential.
WAR,WAR_MED_MBCHB_2026,Warwick Medical School,Medicine MB ChB (Graduate Entry),MB ChB,https://warwick.ac.uk/study/undergraduate/courses/medicine-mbchb,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",Graduate Entry Only (2:1 minimum).,Graduate Entry Only (2:1 minimum).,-,1,Chemistry/Bio helpful.,None.,Patient empathy; resilience; clinical reasoning; evidence of significant hands-on care experience; understanding of NHS values.,31620,Add intl buffer +1; budget filter; Warwick is the UK's largest graduate-only medical school; UCAT required.
WAR,WAR_ENG_BA_2026,Faculty of Arts,English Literature BA,BA,https://warwick.ac.uk/study/undergraduate/courses/english-literature-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 36 (17 HL). Contextual: ABB / 32 (15 HL).,A-Levels: AAA; IB: 36 (17 HL). Contextual: ABB / 32 (15 HL).,36,1,A-level English Lit A required; IB HL English grade 6 required.,History; Classics; Modern Languages.,Independent critical voice; evidence of reading beyond school syllabus; ability to link text to historical context; sensitivity to linguistic nuance; interest in theory.,24800,"Add intl buffer +1; budget filter; Warwick is world-renowned for ""Global Literature""."
WAR,WAR_HIST_BA_2026,Faculty of Arts,History BA,BA,https://warwick.ac.uk/study/undergraduate/courses/history-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 36 (17 HL). Contextual: ABB / 32 (15 HL).,A-Levels: AAA; IB: 36 (17 HL). Contextual: ABB / 32 (15 HL).,36,1,A-level History A required; IB HL History grade 6 required.,Politics; Economics; Languages.,Source analysis skills; interest in historiography (how history is written); ability to construct evidence-based arguments; curiosity about non-Western or social histories.,24800,Add intl buffer +1; budget filter.
WAR,WAR_FILM_BA_2026,Faculty of Arts,Film and Television Studies BA,BA,https://warwick.ac.uk/study/undergraduate/courses/film-and-television-studies-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAB; IB: 34 (17 HL). Contextual: BBB / 30 (15 HL).,A-Levels: AAB; IB: 34 (17 HL). Contextual: BBB / 30 (15 HL).,34,1,None required.,Film Studies; English; Art.,Visual literacy; interest in film as an art form and industry; ability to analyze scene construction; awareness of global cinema trends (not just Hollywood); creative writing/thinking.,24800,Add intl buffer +1; budget filter; department is consistently Top 3 in UK.
WAR,WAR_CLAS_BA_2026,Faculty of Arts,Classics BA,BA,https://warwick.ac.uk/study/undergraduate/courses/classics-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: ABB; IB: 32 (15 HL). Contextual: BCC / 28 (13 HL).,A-Levels: ABB; IB: 32 (15 HL). Contextual: BCC / 28 (13 HL).,32,1,None required.,Latin; Ancient Greek; Classical Civilisation.,Linguistic aptitude (or willingness to learn); interest in ancient political/social structures; ability to handle archaeological and textual evidence; curiosity about the classical legacy in the modern world.,24800,Add intl buffer +1; budget filter.
